LAMMPS data file via write_data, version 29 Aug 2024, timestep = 4000, units = metal

4394 atoms
2 atom types

0 31.38647384337063 xlo xhi
0 31.38647384337063 ylo yhi
0 31.38647384337063 zlo zhi
0 0 0 xy xz yz

Atoms # atomic

1 1 1.004711261498071 2.1400699001143386 28.783549697594744 0 0 -1
2 1 31.152927929657412 29.77889616869445 3.3811059437196227 -1 -1 0
3 1 2.2619895623387882 30.948635202746225 2.252178490607304 0 -1 0
4 1 2.4498194523486823 0.859859550045901 6.79860034302155 0 0 0
5 1 2.742662609959221 2.8240486029914322 9.552623649479125 0 0 0
6 1 30.62775209418782 30.062453088850067 11.891417656225247 -1 -1 0
7 1 2.532667377870209 0.22465148553809158 13.067729466459621 0 0 0
8 1 1.5895969313458371 0.151350691211216 15.326642019697797 0 0 0
9 1 27.922647747323424 29.51183216575615 19.399512103042873 -1 -1 0
10 1 2.12906367831878 30.242081514946147 21.912080539706455 0 -1 0
11 1 0.7522216460135598 30.066992067542387 26.552089686259986 0 -1 0
12 1 2.2181083322151043 31.007441778326108 25.981681235128445 0 -1 0
13 1 23.50664633418212 2.812145322189282 31.11592771537306 -1 0 0
14 1 1.055244456429623 7.234146673073496 4.022666215384874 0 0 0
15 1 1.7700804600048312 0.848386126686339 0.8291894522395765 0 0 0
16 1 31.268662091324373 0.46810515291391386 2.4003774377359295 -1 0 0
17 1 29.968255754741794 1.3715643883446573 9.667127916821961 -1 0 0
18 1 30.30816514568485 28.362592879963955 10.564742570606628 -1 -1 0
19 1 31.36517521995229 2.600793302460977 12.70180794614926 -1 0 0
20 1 30.689720184355473 4.143019630638064 11.549201778224223 -1 0 0
21 1 3.4784918307285366 3.522369016790552 20.655030972391195 0 0 0
22 1 30.589429695595765 3.995356319816123 20.944211406859573 -1 0 0
23 1 3.387678731882874 0.42590007186493795 23.67823963152917 0 0 0
24 1 2.1122774456204505 30.274790997314327 23.665040746082806 0 -1 0
25 1 30.481087361157893 3.8822441677671 30.82707471242008 -1 0 0
26 1 30.568661903917803 3.1399445325919833 28.92504109030135 -1 0 0
27 1 1.398741299262965 6.064712480828557 28.513934845722194 0 0 -1
28 1 3.080352310368164 0.9572610416685305 3.796548014857538 0 0 0
29 1 29.454032708133052 5.656169235232584 3.033775268743694 -1 0 0
30 1 30.17984771477183 4.101265916359472 8.243150384105222 -1 0 0
31 1 29.25166389032449 2.7523627399938824 12.061323511618811 -1 0 0
32 1 5.4771205913391 4.99050508923851 15.852865751503417 0 0 0
33 1 0.9921168326239667 6.85778057470885 13.047943590116132 0 0 0
34 1 1.8723313381151 5.591885556264324 16.058877549642098 0 0 0
35 1 0.1849842587410787 5.61253277265834 21.596511727839122 0 0 0
36 1 1.7117069768529263 3.8626287802466717 21.55055546913845 0 0 0
37 1 2.1797641658060853 5.934499412375861 26.57231334926733 0 0 0
38 1 0.12131878367587867 2.765616808397414 26.564757944654232 0 0 0
39 1 29.21199221559339 6.112016236630512 24.6264082652927 -1 0 0
40 1 0.3875751356326042 6.270573183123963 1.4153044939369968 0 0 0
41 1 0.4219626505942834 8.18705200370739 6.023144619795522 0 0 0
42 1 29.75375539601724 8.972636027535424 6.045198232280159 -1 0 0
43 1 0.3677817375186907 5.209079967272191 8.857649611167796 0 0 0
44 1 0.2854508032313531 3.1574949709796076 8.49376337857345 0 0 0
45 1 0.527804910292919 5.757821829315045 14.305963105709058 0 0 0
46 1 0.2658047811437408 8.246916912140028 14.996327803379074 0 0 0
47 1 30.668070267401557 5.383996197673604 19.87796893340858 -1 0 0
48 1 2.990290611535437 10.08648923236651 20.25874297037423 0 0 0
49 1 28.63795391617504 12.644375899086231 18.582966240655377 -1 0 0
50 1 0.047475480839480735 6.246946478975972 25.729025423523126 0 0 0
51 1 3.284486790273713 5.627843988119511 28.177692116455304 0 0 0
52 1 1.374567585564187 11.419165463854732 0.6108857428570179 0 0 1
53 1 3.537034807585892 10.60959917102557 31.18812709005022 0 0 -1
54 1 28.73709189549902 7.795762579795892 31.07901239461958 -1 0 -1
55 1 27.45538529561202 10.381405328754434 2.3333769082527867 -1 0 0
56 1 29.84507091616408 5.65967747683323 10.198199660941466 -1 0 0
57 1 28.62193067616612 11.902283003115508 9.018003185981376 -1 0 0
58 1 30.769576624038127 7.4441714572561954 13.520789590438056 -1 0 0
59 1 2.5929856194244114 7.248650724833661 14.937051908487025 0 0 0
60 1 28.92386568379681 9.116714463874425 17.761162513609484 -1 0 0
61 1 4.256162666659909 10.08959922607213 18.931715377243794 0 0 0
62 1 30.71183730948818 9.46777083760877 24.07596769499009 -1 0 0
63 1 1.3786364073426447 7.078688402420828 22.393478236681638 0 0 0
64 1 3.74933866062098 3.8615176246442604 23.225637174155544 0 0 0
65 1 4.75594877012487 3.84325313803726 25.450960212563857 0 0 0
66 1 31.060177858480657 9.476081614309777 29.94952021555491 -1 0 -1
67 1 29.21023311151515 8.964896585395135 1.9182006662399795 -1 0 0
68 1 0.005325384191732853 10.025984298854556 6.459122455436127 0 0 0
69 1 29.728093296764985 6.044081473603793 8.44400442745158 -1 0 0
70 1 30.11060088876563 10.690610053354613 7.976121352389701 -1 0 0
71 1 29.169307356251363 10.69567574674036 6.281683267688208 -1 0 0
72 1 30.272809113708274 9.936135510244574 16.432227376772012 -1 0 0
73 1 2.96654689447439 16.523080236556893 20.03858164587547 0 0 0
74 1 0.8869074652465317 8.346186925832571 18.7887053045364 0 0 0
75 1 1.4937941334815212 8.830114825173359 21.16357589737122 0 0 0
76 1 0.2755392901151836 12.934955001605678 23.36467562121146 0 0 0
77 1 2.5819044287868715 12.242514192472651 23.10933079975949 0 0 0
78 1 1.758703836649538 9.950905391271066 26.912104816734875 0 0 0
79 1 30.017328653288565 16.086044572032957 29.444180072198876 -1 0 -1
